4.16261	0.9151674	0.07853982	0.07853982	0.005619285	0.005619285	0	0
4.31969	0.8956277	0.07853982	0.07853982	0.005619285	0.005619285	0	0
4.47677	0.8818131	0.07853982	0.07853982	0.005619285	0.005619285	0	0
4.633849	0.8689555	0.07853982	0.07853982	0.005619285	0.005619285	0	0
-1.492257	0.8543899	0	0	0.004563364	0.003201165	0	1
-1.335177	0.8467655	0	0	0.003512483	0.003647579	0	1
-1.178097	0.8400844	0	0	0.003975263	0.00330149	0	1
-1.021018	0.830687	0	0	0.003334771	0.003668248	0	1
-0.863938	0.8185153	0	0	0.004043853	0.003182048	0	1
-0.7068583	0.8083727	0	0	0.005151704	0.003104232	0	1
-0.5497787	0.7991497	0	0	0.003732174	0.003273837	0	1
-0.3926991	0.7968625	0	0	0.004522058	0.003080242	0	1
-0.2356194	0.7925928	0	0	0.003260369	0.003716821	0	1
-0.07853982	0.7896305	0	0	0.003179713	0.003763742	0	1
0.07853982	0.7896305	0	0	0.003179713	0.003763742	0	1
0.2356194	0.7925928	0	0	0.003260369	0.003716821	0	1
0.3926991	0.7968625	0	0	0.004522058	0.003080242	0	1
0.5497787	0.7991497	0	0	0.003732174	0.003273837	0	1
0.7068583	0.8083727	0	0	0.005151704	0.003104232	0	1
0.863938	0.8185153	0	0	0.004043853	0.003182048	0	1
1.021018	0.830687	0	0	0.003334771	0.003668248	0	1
1.178097	0.8400844	0	0	0.003975263	0.00330149	0	1
1.335177	0.8467655	0	0	0.003512483	0.003647579	0	1
1.492257	0.8543899	0	0	0.004563364	0.003201165	0	1
1.649336	0.8707228	0	0	0.003635176	0.003566588	0	1
1.806416	0.8855148	0	0	0.00401606	0.003392878	0	1
1.963495	0.9023168	0	0	0.003353242	0.00440113	0	1
2.120575	0.9210807	0	0	0.003885744	0.003603145	0	1
2.277655	0.9483544	0	0	0.003513733	0.00430253	0	1
2.434734	0.9775086	0	0	0.003420717	0.005604153	0	1
2.591814	1.005403	0	0	0.004294685	0.003702314	0	1
2.748894	1.040174	0	0	0.004982723	0.003623798	0	1
2.905973	1.091633	0	0	0.004110387	0.004110387	0	1
3.063053	1.12767	0	0	0.004192221	0.004192221	0	1
3.220132	1.12767	0	0	0.004192221	0.004192221	0	1
3.377212	1.091633	0	0	0.004110387	0.004110387	0	1
3.534292	1.040174	0	0	0.004982723	0.003623798	0	1
3.691371	1.005403	0	0	0.004294685	0.003702314	0	1
3.848451	0.9775086	0	0	0.003420717	0.005604153	0	1
4.005531	0.9483544	0	0	0.003513733	0.00430253	0	1
4.16261	0.9210807	0	0	0.003885744	0.003603145	0	1
4.31969	0.9023168	0	0	0.003353242	0.00440113	0	1
4.47677	0.8855148	0	0	0.00401606	0.003392878	0	1
4.633849	0.8707228	0	0	0.003635176	0.003566588	0	1
-1.492257	3.378068	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-1.335177	3.358504	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-1.178097	3.348229	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-1.021018	3.348365	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-0.863938	3.336829	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-0.7068583	3.326796	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-0.5497787	3.321336	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-0.3926991	3.321135	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-0.2356194	3.326785	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-0.07853982	3.329583	0.07853982	0.07853982	0.01824538	0.01824538	50	0
0.07853982	3.329583	0.07853982	0.07853982	0.01824538	0.01824538	50	0
0.2356194	3.326785	0.07853982	0.07853982	0.01824538	0.01824538	50	0
0.3926991	3.321135	0.07853982	0.07853982	0.01824538	0.01824538	50	0
0.5497787	3.321336	0.07853982	0.07853982	0.01824538	0.01824538	50	0
0.7068583	3.326796	0.07853982	0.07853982	0.01824538	0.01824538	50	0
0.863938	3.336829	0.07853982	0.07853982	0.01824538	0.01824538	50	0
1.021018	3.348365	0.07853982	0.07853982	0.01824538	0.01824538	50	0
1.178097	3.348229	0.07853982	0.07853982	0.01824538	0.01824538	50	0
1.335177	3.358504	0.07853982	0.07853982	0.01824538	0.01824538	50	0
1.492257	3.378068	0.07853982	0.07853982	0.01824538	0.01824538	50	0
1.649336	3.388279	0.07853982	0.07853982	0.01824538	0.01824538	50	0
1.806416	3.412811	0.07853982	0.07853982	0.01824538	0.01824538	50	0
1.963495	3.438716	0.07853982	0.07853982	0.01824538	0.01824538	50	0
2.120575	3.466329	0.07853982	0.07853982	0.01824538	0.01824538	50	0
2.277655	3.488957	0.07853982	0.07853982	0.01824538	0.01824538	50	0
2.434734	3.539512	0.07853982	0.07853982	0.01824538	0.01824538	50	0
2.591814	3.571933	0.07853982	0.07853982	0.01824538	0.01824538	50	0
2.748894	3.601563	0.07853982	0.07853982	0.01824538	0.01824538	50	0
2.905973	3.634472	0.07853982	0.07853982	0.01824538	0.01824538	50	0
3.063053	3.649076	0.07853982	0.07853982	0.01824538	0.01824538	50	0
3.220132	3.649076	0.07853982	0.07853982	0.01824538	0.01824538	50	0
3.377212	3.634472	0.07853982	0.07853982	0.01824538	0.01824538	50	0
3.534292	3.601563	0.07853982	0.07853982	0.01824538	0.01824538	50	0
3.691371	3.571933	0.07853982	0.07853982	0.01824538	0.01824538	50	0
3.848451	3.539512	0.07853982	0.07853982	0.01824538	0.01824538	50	0
4.005531	3.488957	0.07853982	0.07853982	0.01824538	0.01824538	50	0
4.16261	3.466329	0.07853982	0.07853982	0.01824538	0.01824538	50	0
4.31969	3.438716	0.07853982	0.07853982	0.01824538	0.01824538	50	0
4.47677	3.412811	0.07853982	0.07853982	0.01824538	0.01824538	50	0
4.633849	3.388279	0.07853982	0.07853982	0.01824538	0.01824538	50	0
-1.492257	3.379185	0	0	0.065302	0.1015809	50	1
-1.335177	3.290683	0	0	0.0671816	0.08290496	50	1
-1.178097	3.267675	0	0	0.06823999	0.07819165	50	1
-1.021018	3.483703	0	0	0.08367896	0.07023055	50	1
-0.863938	3.477385	0	0	0.07519721	0.0722483	50	1
-0.7068583	3.434239	0	0	0.06748218	0.09095424	50	1
-0.5497787	3.371642	0	0	0.07102116	0.0768188	50	1
-0.3926991	3.477323	0	0	0.06913054	0.08089744	50	1
-0.2356194	3.336511	0	0	0.06917413	0.07926203	50	1
-0.07853982	3.296777	0	0	0.08092874	0.06792233	50	1
0.07853982	3.296777	0	0	0.08092874	0.06792233	50	1
0.2356194	3.336511	0	0	0.06917413	0.07926203	50	1
0.3926991	3.477323	0	0	0.06913054	0.08089744	50	1
0.5497787	3.371642	0	0	0.07102116	0.0768188	50	1
0.7068583	3.434239	0	0	0.06748218	0.09095424	50	1
0.863938	3.477385	0	0	0.07519721	0.0722483	50	1
1.021018	3.483703	0	0	0.08367896	0.07023055	50	1
1.178097	3.267675	0	0	0.06823999	0.07819165	50	1
1.335177	3.290683	0	0	0.0671816	0.08290496	50	1
1.492257	3.379185	0	0	0.065302	0.1015809	50	1
1.649336	3.374235	0	0	0.07800606	0.06933872	50	1
1.806416	3.521404	0	0	0.07103471	0.08139394	50	1
1.963495	3.59138	0	0	0.0761576	0.07466431	50	1
2.120575	3.510331	0	0	0.06876494	0.08778503	50	1
2.277655	3.571389	0	0	0.07624434	0.07184563	50	1
2.434734	3.609149	0	0	0.0679437	0.09305333	50	1
2.591814	3.685743	0	0	0.08170942	0.07131004	50	1
2.748894	3.81664	0	0	0.07252303	0.08158841	50	1
2.905973	3.955611	0	0	0.07023622	0.09313934	50	1
3.063053	3.854438	0	0	0.07062718	0.08565424	50	1
3.220132	3.854438	0	0	0.07062718	0.08565424	50	1
3.377212	3.955611	0	0	0.07023622	0.09313934	50	1
3.534292	3.81664	0	0	0.07252303	0.08158841	50	1
3.691371	3.685743	0	0	0.08170942	0.07131004	50	1
3.848451	3.609149	0	0	0.0679437	0.09305333	50	1
4.005531	3.571389	0	0	0.07624434	0.07184563	50	1
4.16261	3.510331	0	0	0.06876494	0.08778503	50	1
4.31969	3.59138	0	0	0.0761576	0.07466431	50	1
4.47677	3.521404	0	0	0.07103471	0.08139394	50	1
4.633849	3.374235	0	0	0.07800606	0.06933872	50	1
